"week","ind","type","KLRG1","CD25","CCR8","Ki67","wkty","Dim.1","Dim.2","Dim.3","Dim.4"
"23",5,45,"ina",362,531,573,582,"ina_5",85.2559643414305,-46.5119550464556,250.965449232657,181.595488713364
"24",5,45,"ina",147,355,565,807,"ina_5",184.979821570161,-360.769988392554,112.946383080593,193.333382705846
"25",5,45,"ina",260,318,564,715,"ina_5",160.363351935445,-224.083982151159,65.4722484615396,225.893660079856
"26",5,45,"ina",238,402,472,598,"ina_5",30.9510625336049,-172.772686962815,105.443125659244,132.539820769868
"27",5,45,"ina",132,539,538,606,"ina_5",-8.61755052986629,-255.732722417617,266.537833380183,137.584870014092
"28",5,45,"ina",44,429,483,869,"ina_5",174.19896282046,-464.903010370289,160.491414089074,77.4344748386623
"29",5,56,"ina",53,381,505,767,"ina_5",95.5664784940962,-417.505402574795,120.996850662613,134.736993489083
"30",5,56,"ina",202,465,484,868,"ina_5",246.769465881104,-321.538785686607,179.442964576437,68.32075438559
"31",5,56,"ina",590,447,592,921,"ina_5",493.688535355042,-15.379163470848,170.80661288059,171.100481395414
"32",5,56,"ina",57,526,358,361,"ina_5",-282.916519263707,-198.748129954663,184.461482726314,23.5879198938112
"33",5,56,"ina",182,400,526,769,"ina_5",160.760266307901,-304.354571326716,134.813482928948,148.976378699624
"34",5,56,"ina",190,482,487,732,"ina_5",122.940117362393,-267.270497353027,193.122644601744,90.048885487463
"35",5,56,"ina",600,368,500,869,"ina_5",443.101781590173,12.941125391279,60.3055942820331,127.083820106992
"36",5,56,"ina",189,366,616,640,"ina_5",67.3827086176266,-248.688708121514,133.768042033168,267.83280657272
"37",5,56,"ina",215,399,535,589,"ina_5",21.8581864986475,-193.075903501685,128.835779950555,192.087135812579
"38",5,56,"ina",144,525,495,439,"ina_5",-153.447003240622,-167.267037678387,230.876442585051,135.459438839218
"39",5,56,"ina",419,429,630,918,"ina_5",416.543267249798,-168.394432995703,184.489047790683,209.385280939583
"40",5,56,"ina",0,482,594,935,"ina_5",224.823457435442,-533.98849975351,258.008584456663,145.086209370433
"41",5,56,"ina",717,429,472,762,"ina_5",398.912748953314,174.367692595587,91.4921271660107,101.409066711325
"42",5,56,"ina",155,515,561,441,"ina_5",-136.124110670434,-163.970414379485,246.236950495252,198.974039243908
"43",5,56,"ina",649,488,526,548,"ina_5",186.734985841812,217.837337154036,166.114838076336,167.283476457107
"44",5,56,"ina",140,293,596,926,"ina_5",292.212348660671,-431.748571853647,72.3212183158444,222.105275439496
"45",5,56,"ina",236,440,618,734,"ina_5",168.071942265497,-241.515306639175,201.020493580458,225.261357226272
"46",5,56,"ina",516,479,518,886,"ina_5",415.713560049684,-55.2651711397939,177.283784963098,97.0190676658202
"47",5,56,"ina",104,364,523,926,"ina_5",260.96998036646,-449.557096034529,112.567048472068,128.547571080612
"48",5,56,"ina",259,385,505,800,"ina_5",221.640908452986,-251.872162125828,106.862780106966,131.259089171315
"49",5,56,"ina",207,361,469,474,"ina_5",-89.7800481346774,-147.776807512852,65.6986246325385,167.846754443922
"50",5,56,"ina",34,631,565,927,"ina_5",222.940937943675,-479.517141308002,380.16105904097,65.273302003301
"51",5,56,"ina",328,612,538,859,"ina_5",300.208900406406,-191.503019387157,323.367557154097,66.6965709337381
"52",5,56,"ina",44,357,441,333,"ina_5",-293.246148195564,-224.168476826389,61.783906250184,167.116025019583
"53",5,56,"ina",111,341,383,726,"ina_5",70.9989455024114,-345.339633350166,30.6479711019358,47.819687749373
"54",5,56,"ina",392,407,451,605,"ina_5",106.643914326466,-39.2237653393323,88.0720204930277,113.447350369914
"55",5,56,"ina",156,473,408,429,"ina_5",-167.162265818436,-153.413626664971,148.181852469468,78.0261789514948
"56",5,56,"ina",150,414,517,330,"ina_5",-236.729179941399,-127.38379521855,133.642577249954,217.56291895344
"57",5,56,"ina",0,376,532,894,"ina_5",184.752892646665,-524.853093169169,135.568511097913,136.123920602992
"58",5,56,"ina",281,481,446,509,"ina_5",-33.2366295608055,-82.2447711582828,161.226770483685,97.0458548914068
"59",5,56,"ina",426,511,501,795,"ina_5",290.207881490279,-86.8719224131231,205.508911741396,84.9079099326395
"60",5,56,"ina",252,367,505,841,"ina_5",254.653811003673,-279.24366728605,92.2456783316761,130.12361300087
"61",5,56,"ina",245,566,585,847,"ina_5",259.601438168942,-267.492527380645,306.522143532926,127.118923796501
"62",5,56,"ina",694,384,568,935,"ina_5",554.352178949265,62.5891635929569,94.6732179925528,172.352880519828
"63",5,56,"ina",194,303,442,465,"ina_5",-105.188752651876,-160.792310639314,2.9756349753734,166.434284290647
"64",5,56,"ina",225,535,523,736,"ina_5",146.025728312636,-233.893110663006,252.56994456905,102.895019201387
"65",5,56,"ina",93,588,552,836,"ina_5",172.055168455096,-390.5923872417,327.512866659583,87.8829109511659
"66",5,56,"ina",168,321,484,477,"ina_5",-101.61384188893,-189.39673211459,38.4458357173926,195.050222933694
"67",5,56,"ina",596,538,392,582,"ina_5",168.662219633401,170.55634452642,166.141845674165,19.4359802716356
"68",5,56,"ina",148,452,593,819,"ina_5",195.692462484072,-354.681440341708,213.023594773877,180.267373101544
"69",5,56,"ina",42,494,491,833,"ina_5",140.337373482003,-442.161330957229,222.291810040538,67.1427380955453
"70",5,56,"ina",350,683,530,849,"ina_5",297.575001173064,-157.977631908821,383.101275340089,35.2324027271479
"71",5,56,"ina",349,461,489,713,"ina_5",183.107475442464,-122.130918808574,159.522846373956,106.554803233994
"72",5,56,"ina",235,523,413,782,"ina_5",174.6187390527,-241.04620820566,199.594234773578,-0.955099258004382
"73",5,56,"ina",784,420,639,618,"ina_5",331.438668828906,287.898473658342,137.166935731913,284.89427626543
"74",5,56,"ina",153,378,458,397,"ina_5",-184.51126420605,-156.63571723354,79.6195272083215,164.892961682866
"75",5,56,"ina",116,486,463,556,"ina_5",-68.4126870947467,-248.809100507291,188.888970100281,98.3769736898897
"76",5,56,"ina",694,340,579,645,"ina_5",306.741846536008,190.081067582076,49.6583514979154,253.381267483258
"77",5,57,"ina",220,391,484,811,"ina_5",209.252972403712,-289.008197905431,108.160272890666,107.077062798585
"78",5,57,"ina",143,587,330,316,"ina_5",-288.087983812847,-93.0774625999405,220.380997917506,-14.3956876712223
"79",5,57,"ina",173,445,387,381,"ina_5",-202.585016865645,-118.672966400292,111.361970931271,78.80819949775
"80",5,57,"ina",263,353,417,751,"ina_5",169.293537420701,-224.382351640637,41.6655614767961,72.6213389724331
"81",5,57,"ina",12,276,508,846,"ina_5",149.750993239219,-503.581065518772,31.9916352643169,160.987521912207
"82",5,57,"ina",394,362,606,930,"ina_5",414.495474223742,-202.955400235892,116.407329725845,209.860415115279
"83",5,57,"ina",566,446,383,392,"ina_5",-7.38040319189849,220.692300239286,75.1762840537291,80.8008520846321
"84",5,57,"ina",126,326,413,495,"ina_5",-116.83321414396,-229.396292667961,20.0128545311049,124.462468554581
"85",5,57,"ina",217,311,400,795,"ina_5",184.940109646046,-289.313392108716,2.1215799168378,63.6537147767265
"86",5,57,"ina",310,308,575,938,"ina_5",379.372276881621,-285.211021447294,62.8164153356955,198.662750965093
"87",5,57,"ina",237,491,370,364,"ina_5",-191.598804919784,-47.8062397783832,140.634477418419,50.6953809102065
"213",5,45,"rb",327,413,552,904,"rb_5",349.788323586417,-239.667520062395,147.673174936855,145.287573784855
"214",5,45,"rb",413,306,503,779,"rb_5",279.715531888083,-117.411495881247,18.9027571978872,166.082956213466
"215",5,45,"rb",687,603,446,908,"rb_5",499.433393367832,104.764204804434,248.307379924791,-15.3296630915846
"216",5,56,"rb",157,373,420,744,"rb_5",112.524863079957,-311.562357357507,70.6397235845301,67.0122261231665
"217",5,56,"rb",406,570,485,743,"rb_5",230.611869640303,-71.7784581982291,253.693249774349,57.7091548527193
"248",6,45,"cur",675,421,489,813,"cur_6",426.101845422739,111.96590206972,96.1155653174161,109.371063445955
"249",6,45,"cur",671,485,492,839,"cur_6",444.299872796981,104.523993641371,157.152491827227,83.1996400825536
"250",6,45,"cur",686,469,371,666,"cur_6",284.055376868339,202.998967796728,89.0874871206862,12.1888231320652
"251",6,45,"cur",701,358,523,827,"cur_6",458.507449719378,118.024546857516,49.4966476445088,161.685938467422
"252",6,45,"cur",657,402,470,818,"cur_6",419.898415708112,92.6375999855385,73.1470220052738,97.9089425062451
"253",6,45,"cur",668,377,494,825,"cur_6",435.912917609019,94.3164454115521,58.685836180388,127.952099987434
"254",6,45,"cur",711,519,435,680,"cur_6",315.409237809052,220.870789410227,157.811523068152,49.4921779331699
"255",6,45,"cur",652,457,471,804,"cur_6",403.072287717581,101.747241965208,124.019519038989,80.7950626012331
"256",6,45,"cur",594,662,503,757,"cur_6",330.43528487617,97.0819229993419,328.303810217491,40.89482457111
"257",6,56,"cur",678,512,511,858,"cur_6",465.720702013224,104.175801193169,189.201327660124,86.9277709095955
"258",6,56,"cur",558,352,415,635,"cur_6",208.398807031157,87.4199240404587,9.47338300164155,99.0747397709534
"259",6,56,"cur",719,457,385,707,"cur_6",337.86730001342,210.5455416576,81.7259314124414,22.3442969242954
"260",6,56,"cur",642,393,394,744,"cur_6",337.652723236712,117.246573510217,34.6520370905033,45.8879791513317
"261",6,56,"cur",644,425,472,804,"cur_6",400.870965038604,90.5571318583883,95.7782295657391,93.4980222228481
"262",6,56,"cur",631,450,464,801,"cur_6",389.779719078552,84.2818914405684,116.721324156009,77.1887484887048
"263",6,56,"cur",623,531,440,789,"cur_6",368.333765272298,94.7539109185414,182.131715644995,27.2198725892947
"264",6,56,"cur",530,649,423,736,"cur_6",270.454718894988,54.0646287943309,290.696002368891,-24.2473038304046
"265",6,56,"cur",635,384,451,778,"cur_6",372.76711066043,90.7059401641458,50.0811796490936,94.4628300245267
"266",6,56,"cur",598,326,422,780,"cur_6",355.209286856332,51.7267870643154,-10.8843797469696,88.6706789207192
"267",6,57,"cur",587,415,371,715,"cur_6",282.003279667388,86.7516215389034,50.091157443412,21.1123682119367
"268",6,57,"cur",651,464,467,826,"cur_6",420.741488009399,91.869585195109,129.663503575326,70.3846497211726
"269",6,57,"cur",612,563,391,303,"cur_6",-66.7443657631798,316.62030437006,178.673761268351,62.0389177085993
"270",6,57,"cur",642,518,450,825,"cur_6",410.620003586075,92.472449746921,173.433988729071,34.7709341496913
"271",6,57,"cur",527,304,356,688,"cur_6",232.908634411323,33.3169339428289,-52.8827582917205,52.8270753186535
"272",6,57,"cur",523,349,325,591,"cur_6",140.286634789977,82.3203875655962,-26.1746061630936,26.0408600380497
"273",6,57,"cur",524,383,333,640,"cur_6",182.884467503571,64.4619163029992,9.51801805437294,11.3938047456592
"274",6,57,"cur",514,392,300,543,"cur_6",88.7383579459428,103.698100022425,2.97434322565038,-3.87748406814153
"275",6,57,"cur",559,622,332,616,"cur_6",167.77159833732,137.043102023617,224.466907666993,-73.5976508205028
"276",6,57,"cur",654,412,426,824,"cur_6",416.607483811715,91.2784712949064,65.7939131554651,53.0284976922904
"277",6,57,"cur",530,351,314,646,"cur_6",189.511239175058,64.0082834338591,-27.538702741311,5.09463350614336
"278",6,57,"cur",557,479,308,308,"cur_6",-97.1862203641073,260.519699325545,74.7450358668147,15.9972448620632
"279",6,57,"cur",572,547,390,732,"cur_6",286.53258100056,81.5972450867783,180.41918417535,-14.4758781761967
"280",6,57,"cur",528,423,327,602,"cur_6",149.155359194187,91.0321752976332,42.3685873879403,-1.76707227953924
"281",6,57,"cur",692,517,451,802,"cur_6",414.593986457544,146.670746557183,167.630238059009,41.4093497109335
"282",6,57,"cur",705,493,445,827,"cur_6",442.594992443589,143.795119401061,142.874809566384,40.491094640153
"283",6,57,"cur",608,385,452,801,"cur_6",379.998166853104,56.518777356286,54.556195893168,90.112662774574
"284",6,57,"cur",547,460,368,685,"cur_6",234.570665901764,71.5653615971489,92.9513036102188,6.39732383882735
"285",6,57,"cur",554,464,350,690,"cur_6",239.334309722804,77.0256000824667,89.1864027841755,-12.2391730154579
"286",6,57,"cur",494,435,299,303,"cur_6",-130.75817953571,202.564028573643,36.5044524281145,23.9169395118041
"287",6,57,"cur",615,415,430,803,"cur_6",380.390323014005,66.9640741412439,73.0085562797524,58.6920901384296
"288",6,57,"cur",599,374,396,761,"cur_6",333.151055702182,69.1811850326345,22.4417300222631,50.7213859422898
"289",6,57,"cur",651,355,415,809,"cur_6",403.102541661549,88.916689262246,9.06751165229957,67.1052123534801
"290",6,57,"cur",632,404,425,832,"cur_6",413.318116856517,67.3570204277335,60.3231835539804,53.1524778154284
"291",6,57,"cur",584,340,346,737,"cur_6",299.259231112218,65.8672241050325,-27.4188816972367,22.2383859617626
"292",6,57,"cur",586,384,345,734,"cur_6",295.476448045725,74.7355323784825,12.2877016736493,5.49231485090794
"293",6,57,"cur",614,396,416,786,"cur_6",363.938420107659,72.3607408107834,49.7427053151946,56.260823284905
"294",6,57,"cur",606,498,366,756,"cur_6",322.04242843822,95.470658187099,123.830369633087,-21.7755502649562
"295",6,57,"cur",619,367,392,792,"cur_6",369.204116204848,71.7304984665598,13.5994664692997,44.2799416425467
"296",6,57,"cur",620,423,434,784,"cur_6",366.541101891152,80.8920442136598,80.8528014505781,63.0139579814102
"297",6,57,"cur",621,430,396,779,"cur_6",356.65389950442,87.3505483739239,72.3608709154941,26.8557214541268
"298",6,57,"cur",639,383,403,789,"cur_6",377.020582136885,91.9996751586198,30.6060750952745,49.2637754682544
"299",6,57,"cur",664,397,362,694,"cur_6",299.772519472833,162.098526567925,22.4257784436074,25.2019677132757
"300",6,57,"cur",640,367,443,823,"cur_6",413.686638415558,72.62248897199,32.3198425962275,85.1829621713323
"301",6,57,"cur",552,338,318,624,"cur_6",182.068335743519,91.4978034485841,-40.6054447200605,18.1785829072076
"302",6,57,"cur",576,424,312,527,"cur_6",104.634080258633,168.737024858496,30.8110612837979,-0.655466675739005
"303",6,57,"cur",609,581,413,785,"cur_6",351.91907834013,92.4730697279672,218.736789215953,-15.5168142879887
"304",6,57,"cur",574,408,379,756,"cur_6",312.87920374751,55.0451789679067,49.2021947244889,23.0067169060777
"305",6,57,"cur",636,389,399,788,"cur_6",373.860213590399,90.8578099183873,34.8099176651951,43.5160870571752
"306",6,57,"cur",556,546,346,675,"cur_6",222.992712837348,96.5168844280535,162.229527523028,-43.651654200126
"307",6,57,"cur",568,363,436,726,"cur_6",294.641542105457,54.2798490244572,29.5494029550507,97.1050957248801
"308",6,57,"cur",669,361,490,853,"cur_6",460.7642994421,80.4564620435998,43.2300645862809,125.048859305488
"309",6,57,"cur",679,403,396,787,"cur_6",392.298524592065,130.956524697624,42.5376969412464,36.6310897499953
"310",6,57,"cur",626,508,409,811,"cur_6",385.190280307697,86.198312437691,149.464245194389,3.58735241359809
"311",6,57,"cur",677,512,465,834,"cur_6",437.536601725026,117.250306187612,170.799020504623,49.6575562409128
"312",6,57,"cur",589,411,388,782,"cur_6",343.734465681971,56.0016467296548,54.8561218050633,25.4706748895068
"313",6,57,"cur",599,456,350,662,"cur_6",236.7708336821,128.314608084207,76.8778990920857,-3.05402273644822
"314",6,57,"cur",637,409,411,765,"cur_6",355.311717189464,104.176866719551,56.9943868993209,51.2881737777418
"315",6,57,"cur",643,382,450,796,"cur_6",392.094178344957,89.2066166004477,47.6815911534541,91.0777955164808
"316",6,57,"cur",585,436,411,785,"cur_6",346.769920501589,52.9004057430318,87.1282508329366,36.3646184541321
"317",6,57,"cur",643,345,386,764,"cur_6",356.412782752424,103.204972074376,-11.95126201439,52.8180663530761
"318",6,45,"ina",403,545,544,373,"ina_6",-81.3676651998655,89.461700609457,242.459899649453,190.220259570608
"319",6,45,"ina",625,481,395,794,"ina_6",369.098652203312,90.5640246230914,118.858884596449,4.14589044671424
"320",6,45,"ina",420,411,327,377,"ina_6",-96.4391947919211,98.7823720718154,34.3234922505725,42.8594439026229
"321",6,45,"ina",553,478,461,728,"ina_6",287.843194034795,53.4832101599245,146.137148222446,76.1421406971486
"322",6,45,"ina",388,348,425,312,"ina_6",-150.350257186543,86.5285682239466,15.2856406961433,166.968274575273
"323",6,45,"ina",638,521,530,841,"ina_6",434.480316022118,76.9761573784909,207.925137787009,103.195425744074
"324",6,45,"ina",395,448,392,489,"ina_6",-3.15068206207152,25.9106668702657,99.0793646139859,66.4527685544071
"325",6,45,"ina",647,483,451,824,"ina_6",413.850712842806,92.7385198846881,141.222303518175,49.0502569716726
"326",6,45,"ina",394,556,487,365,"ina_6",-101.632214031634,90.2521263154945,231.124451419462,135.674582369996
"327",6,45,"ina",681,447,474,850,"ina_6",457.575450373884,104.428868586516,114.765160195388,79.1916345491082
"328",6,45,"ina",442,483,465,385,"ina_6",-61.5688607405961,115.010685262185,151.887752110544,140.200835189791
"329",6,45,"ina",376,459,338,279,"ina_6",-202.710912361616,110.991778626839,83.6203206119386,52.4550236074194
"330",6,45,"ina",651,550,395,610,"ina_6",218.906638045621,207.143451987322,174.144278651677,13.5331798766933
"331",6,45,"ina",645,505,549,842,"ina_6",442.243045201688,79.3944616909677,199.972071367483,126.382503491464
"332",6,45,"ina",670,390,500,841,"ina_6",451.039764040697,89.9832116463154,73.2367693134936,125.570514984936
"333",6,45,"ina",550,479,372,725,"ina_6",270.393426069419,57.9285591889762,112.87951091943,-4.54041027259662
"334",6,45,"ina",665,499,538,857,"ina_6",463.336602896406,89.8945916625701,188.854303255944,116.223550465825
"335",6,56,"ina",534,356,469,728,"ina_6",285.532489867572,20.6274150026936,39.0333504726684,128.610549081742
"336",6,56,"ina",375,376,345,432,"ina_6",-65.8406333758242,28.3660228652873,14.9588130743738,61.0053801995614
"337",6,56,"ina",674,358,487,852,"ina_6",461.95241112009,85.0961601586236,38.8322791418807,123.736961738187
"338",6,56,"ina",682,530,486,857,"ina_6",462.180751736196,112.020230095398,195.668331080722,57.771098362955
"339",6,56,"ina",592,474,425,767,"ina_6",334.887979312798,71.3593412157451,126.203994230686,38.4075214654334
"340",6,56,"ina",457,513,362,447,"ina_6",-17.5823264534089,109.825551321656,140.180714672754,24.1006867753678
"341",6,56,"ina",356,502,336,269,"ina_6",-223.093783749367,103.763952134177,123.818213666393,36.0408080561039
"342",6,56,"ina",353,451,381,330,"ina_6",-162.604184842446,63.6003420291298,96.5452141238348,84.4151436418386
"343",6,56,"ina",411,370,440,279,"ina_6",-166.771162133941,123.794052465821,38.1469391376801,179.051262554004
"344",6,56,"ina",350,515,405,327,"ina_6",-165.898787895459,69.1073239709965,164.708135352482,82.7919029966081
"345",6,56,"ina",609,485,374,732,"ina_6",304.460400950076,106.999346425407,113.981875494063,-5.07319054832759
"346",6,56,"ina",398,583,504,313,"ina_6",-143.446375675236,120.172358738319,260.497752641359,150.891834195954
"347",6,56,"ina",432,492,443,388,"ina_6",-67.4243103492929,107.405018520095,152.657336518887,116.091183945388
"348",6,57,"ina",603,453,382,813,"ina_6",374.435496477517,59.7375816542165,90.7443211494465,-1.22251986399135
"349",6,57,"ina",478,437,332,517,"ina_6",51.9307147425891,87.9817271406036,59.1030215248698,12.5165544104309
"350",6,57,"ina",433,565,321,580,"ina_6",77.7587370340506,36.6898085155198,178.331195278059,-58.0928991474952
"351",6,57,"ina",501,521,373,707,"ina_6",229.826902417413,28.6879769154197,155.72155872067,-16.9462333928475
"352",6,57,"ina",596,532,423,797,"ina_6",359.862597881595,68.6141242212709,179.198075793249,9.34965625931861
"353",6,57,"ina",651,383,483,839,"ina_6",438.058013988605,74.4317974099527,61.9262176970694,112.737000152036
"354",6,57,"ina",541,495,339,696,"ina_6",235.319022431716,67.5569945018133,114.7520445107,-35.2091738739481
"355",6,57,"ina",609,364,402,783,"ina_6",358.304681034783,66.1185044146104,15.3448712485314,55.9701682396267
"356",6,57,"ina",547,684,328,665,"ina_6",201.140679852101,112.161162129965,282.402810149043,-109.871948464688
"357",6,57,"ina",519,640,379,694,"ina_6",222.641104247798,65.4074825115834,265.170171247017,-53.1545670951376
"358",6,57,"ina",601,499,398,727,"ina_6",299.314286821025,102.608560510841,136.668220441838,12.2637140581409
"359",6,57,"ina",413,501,322,336,"ina_6",-140.083837363083,123.488010735011,114.344757412432,12.2592198025535
"360",6,57,"ina",394,339,341,401,"ina_6",-82.625296371708,54.7897981929254,-23.2167364368955,77.4275178515767
"361",6,57,"ina",634,446,436,826,"ina_6",408.830801420333,76.6028061435358,102.735299488797,48.6146513968332
"362",6,57,"ina",519,376,309,342,"ina_6",-80.9566675681286,198.222812677801,-14.8514843273231,48.2177833296637
"363",6,57,"ina",385,375,308,419,"ina_6",-77.8812134826987,45.3028294768032,-1.55399627714082,30.4358506020262
"364",6,57,"ina",490,604,320,603,"ina_6",122.802101767195,81.0649009585934,209.224312027686,-76.7359086062582
"365",6,57,"ina",376,367,290,305,"ina_6",-183.260232338282,90.1332556067484,-18.5163171931946,38.3589148566602
"366",6,57,"ina",564,379,367,715,"ina_6",272.118728026622,62.2260973782249,17.6200291356573,30.4622414691711
"367",6,57,"ina",494,483,329,414,"ina_6",-32.242031799604,155.644271310182,95.52678514795,12.3208516419842
"457",6,45,"rb",557,427,419,764,"rb_6",316.909765437093,36.4200463550813,83.8730360174652,50.3707767594399
"458",6,45,"rb",529,358,360,284,"rb_6",-117.985142304163,228.242712897432,-14.3697937074555,112.377471792693
"459",6,45,"rb",540,410,422,705,"rb_6",258.951222387306,46.3901262493317,69.1779923545629,70.206615188748
"460",6,45,"rb",400,472,446,358,"rb_6",-107.234647313093,90.4713779937478,137.469460696486,131.280565675942
"461",6,45,"rb",500,419,415,560,"rb_6",112.906326516298,79.8924849466794,73.9392971322348,86.9640114230939
"462",6,45,"rb",457,455,396,353,"rb_6",-91.295945049806,143.61332644431,97.2115843804784,94.3455622298187
"463",6,45,"rb",566,354,478,779,"rb_6",346.331750929536,24.283977277144,39.3140354061946,128.585596720511
"464",6,45,"rb",332,376,524,299,"rb_6",-174.536459796323,40.9273662609354,83.9076653851906,247.69358479718
"465",6,45,"rb",509,463,385,399,"rb_6",-28.804355117356,169.624974820134,96.965832717858,73.7753181231658
"466",6,45,"rb",515,477,390,339,"rb_6",-77.8202893548893,204.062686071322,109.351985682051,84.5021745755113
"467",6,56,"rb",504,456,389,359,"rb_6",-64.9127298660476,182.557628958093,91.3178459849243,87.4512815561595
"468",6,56,"rb",474,455,316,241,"rb_6",-192.299144109131,215.186144127541,61.3411380636006,43.140126681497
"469",6,56,"rb",557,516,415,748,"rb_6",298.438363585745,55.5240046877638,163.490241501382,16.4894149125349
"470",6,56,"rb",446,401,490,266,"rb_6",-155.317762883094,161.308307566438,82.2937041010967,216.03184466288
"471",6,56,"rb",473,431,346,458,"rb_6",0.820109079387998,109.188151328752,57.6501136644331,38.4758036415269
"472",6,56,"rb",320,419,352,252,"rb_6",-248.745735056319,68.3976091124673,56.6142017498315,84.0493485227257
"473",6,56,"rb",666,489,490,265,"rb_6",-55.8452479114396,365.71594627288,142.902996157632,187.849408287079
"474",6,57,"rb",643,389,472,831,"rb_6",425.409967733307,72.580541052862,63.6698324710639,101.848493213797
"475",6,57,"rb",535,407,361,708,"rb_6",250.142073665032,44.051075465415,43.4262628539026,15.2723256425643
"476",6,57,"rb",602,378,382,750,"rb_6",322.757953345709,78.2744733031426,20.0956247270831,38.6469782226021
"477",6,57,"rb",534,403,424,618,"rb_6",181.348825361608,80.264995689437,61.4078430491497,90.8944371150259
"478",6,57,"rb",543,419,432,697,"rb_6",254.541034687851,53.2442546427378,80.7759195112955,77.4907935287814
"479",6,57,"rb",538,443,349,633,"rb_6",183.161236051624,86.6823952758669,69.2474637940344,5.10357223644354
"480",6,57,"rb",513,572,300,309,"rb_6",-122.571426921911,234.021498426084,161.028155623979,-27.1149330240079
"481",6,57,"rb",662,400,359,590,"rb_6",208.136092517912,208.922599878554,21.0131163401543,40.8951445528412
"482",6,57,"rb",654,677,580,210,"rb_6",-104.117283817621,399.202071311538,349.53388365799,209.417122820199
"483",6,57,"rb",614,419,414,780,"rb_6",357.403688500835,78.2189323440089,69.8877134699902,46.978715699338
"484",6,57,"rb",527,374,332,677,"rb_6",216.617220331601,48.9136819367025,1.73576185911673,6.94517762652158
"485",6,57,"rb",560,424,368,699,"rb_6",254.484312309907,71.8456236672229,59.1654622790238,17.4826774843751
"486",6,57,"rb",583,396,388,761,"rb_6",323.371710295905,58.5082506252419,40.9985327170421,34.9069005473339
"487",6,57,"rb",461,419,335,347,"rb_6",-102.149352723107,149.054846587381,40.0863049910288,53.6233833209367
"488",6,57,"rb",580,426,403,716,"rb_6",283.867557256545,79.5807951979203,73.2061371743381,45.7254019684022
"517",7,45,"cur",596,376,516,783,"cur_7",368.74367812311,49.1641105332205,71.549501407986,154.730562206761
"518",7,45,"cur",738,327,424,788,"cur_7",428.769863237909,170.605555578053,-21.7370228982262,91.4813969248903
"519",7,45,"cur",643,361,616,919,"cur_7",524.565025589912,19.3627507855288,96.2693966799132,226.497639676613
"520",7,56,"cur",520,289,266,755,"cur_7",274.778220817649,-0.0475043109793199,-98.6932780295976,-36.0444514799591
"521",7,56,"cur",487,381,309,760,"cur_7",265.787709575547,-22.0755679212482,5.47811515149308,-33.002089913968
"522",7,56,"cur",703,508,277,729,"cur_7",330.804537852012,199.700996245807,88.9597004304296,-99.2500524972847
