"","V1","V2"
"199",-2.11777919895486,-11.9328696742047
"200",-2.11755961672901,-11.9327424997892
"201",-2.11752549544391,-11.9327226728627
"202",-2.11746117701416,-11.9326852519111
"203",-2.11740901212754,-11.9326548567076
"204",-2.1167901130457,-11.9322911855009
"205",-2.11609702543134,-11.9318773930151
"206",-2.11586670570414,-11.9317383992272
"207",-2.11495136539627,-11.9311788984348
"208",-2.1141586886736,-11.9306854761278
"209",-2.11397411530453,-11.9305694323576
"210",-2.11270594630047,-11.929760743301
"211",-2.11228315342115,-11.9294868388499
"212",-2.11177523510452,-11.9291550308049
"213",-2.11123145298818,-11.9287965257995
"214",-2.11046625210106,-11.9282864539076
"215",-2.11017800594542,-11.9280926527889
"216",-2.10864267105914,-11.92704554638
"217",-2.10703109937101,-11.9259206434162
"218",-2.10682018786698,-11.9257715414153
"219",-2.10625878127422,-11.9253725913014
"220",-2.10621954273396,-11.925344595891
"221",-2.10457824866895,-11.9241608391437
"222",-2.10437968019565,-11.9240159683756
"223",-2.10128851417014,-11.9217167759018
"224",-2.10118631550406,-11.9216393945051
"225",-2.0987032864501,-11.919733776284
"226",-2.09773567890998,-11.9189782816573
"227",-2.09651106729116,-11.9180121418118
"228",-2.09647027884835,-11.9179797738468
"229",-2.09579549196446,-11.9174425546671
"230",-2.09242415065159,-11.9147109202124
"231",-2.09169303450558,-11.9141084226395
"232",-2.09120459784392,-11.9137039685975
"233",-2.09011740711913,-11.9127982090785
"234",-2.08402177073476,-11.9075859647703
"235",-2.08135943211946,-11.905242360627
"236",-2.0806636148119,-11.9046234863276
"237",-2.07924427301262,-11.9033531368687
"238",-2.07705457270975,-11.9013728262481
"239",-2.07558769041583,-11.90003268565
"240",-2.07551593500779,-11.8999668568742
"241",-2.07526262941016,-11.8997342711264
"242",-2.07428738338102,-11.8988358790954
"243",-2.07283145355804,-11.8974861730152
"244",-2.07245422619395,-11.8971348278806
"245",-2.06911979069911,-11.8940005319237
"246",-2.06645462213794,-11.8914593975602
"247",-2.0639970828314,-11.8890889877433
"248",-2.06278991609871,-11.8879153054412
"249",-2.06040336741503,-11.8855773494577
"250",-2.05642866009622,-11.8816353290732
"251",-2.05624426740896,-11.8814511677441
"252",-2.05344487016054,-11.8786434014882
"253",-2.04960951736557,-11.8747659910488
"254",-2.04451676903235,-11.8695779182144
"255",-2.03975720730103,-11.8647039437694
"256",-2.03924190042359,-11.8641753650266
"257",-2.0386127623006,-11.8635298675766
"258",-2.0347245565066,-11.8595382433542
"259",-2.03436005471414,-11.8591639628493
"260",-2.03070736577033,-11.8554141909646
"261",-2.02943481964663,-11.8541086565936
"262",-2.02722154301022,-11.8518397211315
"263",-2.01800147136866,-11.8424256510233
"264",-2.0154764766433,-11.839862057038
"265",-2.01326433731243,-11.8376224150303
"266",-2.0130090802431,-11.8373643861554
"267",-2.01225761151327,-11.8366052561718
