"","V1","V2","V3"
"162",-2.02078439636261,-2.9581930295068,11.5710766431497
"163",-2.02074650736489,-2.95807832550591,11.571111019368
"164",-2.02066668884409,-2.9578388884915,11.5711826490303
"165",-2.02023836268746,-2.95660047071435,11.5715497926425
"166",-2.01990151792586,-2.95567448415648,11.5718197547153
"167",-2.01987311736266,-2.95559811246492,11.5718418153761
"168",-2.0198239345016,-2.95546644513844,11.5718797700557
"169",-2.01941970026747,-2.95441106763827,11.5721801253297
"170",-2.01939331300126,-2.9543437485957,11.5721990344925
"171",-2.01929370079272,-2.95409125650914,11.5722696717751
"172",-2.01916392834718,-2.95376609654182,11.5723599564941
"173",-2.01912272497857,-2.95366372637236,11.5723882171797
"174",-2.01907546383823,-2.95354681021098,11.5724203954254
"175",-2.01887770519194,-2.95306327006838,11.5725523358537
"176",-2.01874063747339,-2.95273330710775,11.572641277241
"177",-2.01817114030143,-2.95140407741786,11.5729898984678
"178",-2.01813352042412,-2.95131848347746,11.5730117867274
"179",-2.01810879377935,-2.9512623657716,11.573026098849
"180",-2.01731502308381,-2.94951633647714,11.5734554370891
"181",-2.01730165179598,-2.94948778559985,11.5734621889531
"182",-2.01704594350426,-2.94894684226635,11.5735883953901
"183",-2.01674822134428,-2.94832863244632,11.5737285338873
"184",-2.01666218191661,-2.94815219673627,11.5737677071411
"185",-2.01633016884642,-2.94748024581786,11.5739134656861
"186",-2.01458279726707,-2.94414682234568,11.5745506648398
"187",-2.01205060351875,-2.93978535493509,11.5751446938405
"188",-2.01158424937375,-2.93902962529779,11.5752176667285
"189",-2.01148611590203,-2.93887223240978,11.5752317054551
"190",-2.00965285948837,-2.9360268118932,11.5754149542584
"191",-2.00927979533881,-2.93546797016738,11.5754349192958
"192",-2.00834920417781,-2.93410051072185,11.5754610559813
"193",-2.00738607306589,-2.93272221545204,11.5754543049605
"194",-2.00674481367534,-2.93182375360897,11.5754317684768
"195",-2.00610887381474,-2.93094690246025,11.57539582689
"196",-2.00591628787359,-2.93068402180424,11.575382350536
"197",-2.00551130260055,-2.93013511087816,11.575350174786
"198",-2.00479426076913,-2.92917572510581,11.575280769836
"199",-2.00466784621795,-2.92900818328355,11.5752669240523
"200",-2.00444638137355,-2.92871578950226,11.5752415274735
"201",-2.00441206195744,-2.92867060504989,11.5752374628678
"202",-2.00434743796156,-2.92858561338358,11.5752297157291
"203",-2.00429508991365,-2.9285168538423,11.5752233510141
"204",-2.00367827604824,-2.92771242685689,11.5751424207882
"205",-2.00299624392451,-2.92683489082571,11.5750404960889
"206",-2.00277149232366,-2.92654835869657,11.5750041223795
"207",-2.00188687672013,-2.92543276250157,11.5748479417842
"208",-2.00113102320839,-2.92449427797859,11.5746985486673
"209",-2.00095628207043,-2.92427916672229,11.5746619809501
"210",-1.99976744540817,-2.92283327028319,11.574393616389
"211",-1.99937536347287,-2.92236288278074,11.5742978211845
"212",-1.99890694297778,-2.92180493830139,11.5741787795148
"213",-1.99840844209519,-2.92121584602948,11.5740467068298
"214",-1.99771189862307,-2.92040053525384,11.5738530824836
"215",-1.99745093721954,-2.92009735522674,11.5737778700238
"216",-1.99607304461161,-2.91851621278779,11.5733573715543
"217",-1.99464659499446,-2.9169122360065,11.5728823092743
"218",-1.99446128054335,-2.91670618175174,11.5728177386131
"219",-1.99396945767916,-2.91616181027328,11.57264327051
"220",-1.99393515970859,-2.91612398124276,11.5726309373393
"221",-1.9925090574186,-2.91456595822636,11.5720993753681
"222",-1.99233760296228,-2.914380549737,11.5720330497463
"223",-1.98969532890151,-2.91157151902919,11.5709484388305
"224",-1.98960876884893,-2.91148096138241,11.5709109867444
"225",-1.98751960701564,-2.90932150992759,11.5699720100546
"226",-1.98671222763774,-2.90849986802205,11.5695916540955
"227",-1.9856953559532,-2.90747470943872,11.5690992907339
"228",-1.98566157813512,-2.90744083674487,11.5690826856794
"229",-1.9851035974474,-2.90688293065231,11.5688060947822
"230",-1.98233757664614,-2.90416102071513,11.5673732395957
"231",-1.9817421422449,-2.9035841324132,11.5670518388202
"232",-1.98134516275222,-2.90320121598986,11.5668350963237
"233",-1.98046379590143,-2.90235581820785,11.5663469622456
"234",-1.97557365615139,-2.89777589185482,11.5634740298201
"235",-1.9734617216718,-2.89585097931275,11.5621524735773
"236",-1.9729118619782,-2.89535464664022,11.5618008668696
"237",-1.97179279523705,-2.89435044928905,11.5610759479177
"238",-1.97007271264618,-2.89282192176983,11.559937895584
"239",-1.96892449618732,-2.8918112971772,11.5591626118146
"240",-1.96886840912132,-2.89176212489588,11.559124428258
"241",-1.96867047332432,-2.89158873429287,11.558989444565
"242",-1.96790924542856,-2.8909239507082,11.5584669915553
"243",-1.96677522916601,-2.88993952040397,11.557679026263
"244",-1.96648186504478,-2.88968598197506,11.5574733302989
"245",-1.9638964528384,-2.88747089971237,11.5556284662844
"246",-1.96183931581946,-2.88573219565982,11.554120717642
"247",-1.95994919612493,-2.88415221401833,11.5527055278839
"248",-1.9590229831507,-2.88338387227825,11.5520019176229
"249",-1.95719596155824,-2.88187921075609,11.5505950088706
"250",-1.95416445879694,-2.87941376219339,11.5482074141931
"251",-1.95402415294696,-2.87930059770301,11.548095387864
"252",-1.95189753004547,-2.877595634965,11.546381873457
"253",-1.94899409018564,-2.87529913930439,11.5439980177329
