"","V1","V2","V3"
"1",-2.49698956790444,1.82881492408073,3.12183603243256
"2",-2.19481039157783,1.43930364256147,3.67495755346584
"3",-2.15218432337606,1.38492571186848,3.75152407236112
"4",-1.92735042006,1.10244195821046,4.12672911424033
"5",-1.90650855126913,1.07669790312519,4.1582129244261
"6",-1.86369229510101,1.02407934208885,4.2207310556225
"7",-1.8232858973878,0.974765744974608,4.27691024466721
"8",-1.69035086065911,0.815026285901964,4.44048012939648
"9",-1.68024910297097,0.803050869628673,4.45148803098281
"10",-1.53535808457008,0.633934989512814,4.5855862281412
"11",-1.48214108310767,0.573087808541423,4.62325436809978
"12",-1.4664224313887,0.555247276886536,4.63315583831434
"13",-1.46232750232607,0.550609459393798,4.63564299060725
"14",-1.45414290919287,0.541352045272091,4.64049948013718
"15",-1.44718310740079,0.533492824328122,4.64450883535241
"16",-1.36970235179714,0.44679746638363,4.68162788902899
"17",-1.34426296475875,0.418651710497791,4.69079222902504
"18",-1.31108260043463,0.382177675453941,4.70049067382544
"19",-1.30076701646436,0.370892454643986,4.70298536143772
"20",-1.26955490792329,0.336902931310409,4.70902984631101
"21",-1.26693996245043,0.334065945068396,4.709433660747
"22",-1.25199830120688,0.317887049637647,4.71143697581518
"23",-1.24891503629078,0.314555140913558,4.71178597277347
"24",-1.23110575490794,0.295354175402464,4.71337101969207
"25",-1.21514055422618,0.278205733112046,4.71416822121361
"26",-1.20985911258214,0.272546215218922,4.71430229295362
"27",-1.1815474418775,0.242320562216899,4.71392402817216
"28",-1.17955075064927,0.24019603920326,4.71382764859112
"29",-1.17842776585621,0.239001571881699,4.71376941271572
"30",-1.13359554918377,0.191557460586052,4.70908006153827
"31",-1.12705096420286,0.184670876268222,4.70801068261707
"32",-1.10874563552804,0.165461763689786,4.70450105097541
"33",-1.09457143115686,0.150640964327094,4.70125993905994
"34",-1.09337903491976,0.149396284780503,4.70096649151013
"35",-1.08890062290599,0.144724426669688,4.69983558062546
"36",-1.07900643497262,0.134419180556084,4.69717608398236
"37",-1.07157329402157,0.126691976842092,4.69503253816492
"38",-1.06827515775801,0.123267407230631,4.69404149113037
"39",-1.06028097124779,0.114977059604945,4.69153761180134
"40",-1.06019146248961,0.114884317218643,4.69150876184227
"41",-1.05540329898415,0.109925830838152,4.68993919709752
"42",-1.04377093748503,0.0979013704445142,4.68591151750557
"43",-1.02234182667874,0.0758300167827161,4.67769823691203
"44",-1.01593023612916,0.0692463517266285,4.67504154866698
"45",-1.01221623487158,0.0654368896177442,4.67346075553419
"46",-1.00898377637846,0.0621238604353469,4.67205995076663
"47",-1.00494328107689,0.0579859383194917,4.67027632968798
"48",-1.00218178791342,0.0551599553698853,4.66903645596439
"49",-0.980611035462589,0.0331438489648257,4.65877033865023
"50",-0.971522104226758,0.0238981405115,4.65413707000739
"51",-0.968613438419833,0.0209431526554232,4.65261591884979
"52",-0.964343543162417,0.0166086319578254,4.6503492070014
"53",-0.935628149018362,-0.0124375611786353,4.63406838613866
"54",-0.929333322795274,-0.0187808716866876,4.63025905616787
"55",-0.916837293986714,-0.0313477025090416,4.62244221178925
"56",-0.905149186327305,-0.0430715274966274,4.61482495282632
"57",-0.903370684850446,-0.0448528879938835,4.61364004514679
"58",-0.888157042554098,-0.0600632922011695,4.60322606415615
"59",-0.867810524729379,-0.0803283639579316,4.58852349246226
"60",-0.861524745273512,-0.0865712426241679,4.58380283539481
"61",-0.858886597764908,-0.089188900140941,4.58179655104599
"62",-0.85829213158565,-0.0897785466883144,4.58134242548516
"63",-0.855108306037961,-0.0929352927540062,4.57889747110843
"64",-0.84723192079295,-0.100735529230656,4.57275666959367
"65",-0.839647754348903,-0.108234078778269,4.56671973926493
"66",-0.828612583792623,-0.119123214304391,4.55771929778179
"67",-0.824394919057004,-0.123278367116594,4.554211693277
"68",-0.819386237780061,-0.128208015791582,4.54999778682665
"69",-0.819005624276374,-0.128582410931656,4.54967542046553
"70",-0.818748580933591,-0.128835237792456,4.54945754216653
"71",-0.815297866679326,-0.132228023001477,4.5465192196117
"72",-0.81473937885604,-0.132776903567022,4.54604131962489
"73",-0.81316543516067,-0.134323424959964,4.54469098340187
"74",-0.812912129784657,-0.134572269257589,4.54447318118045
"75",-0.792276723863769,-0.154799865811543,4.52628096228546
"76",-0.789895167806847,-0.157128730418151,4.52412443150333
"77",-0.787158842260157,-0.15980308355488,4.52163214975871
"78",-0.782945660204832,-0.163917855975079,4.51776444098861
"79",-0.779502006132426,-0.167278386860012,4.51457592106318
"80",-0.7794001830385,-0.167377715382136,4.51448126927099
"81",-0.772042806981428,-0.174549263742964,4.50758550278229
"82",-0.766315251820162,-0.180124552781002,4.50214018436996
"83",-0.764713886718275,-0.181682157799414,4.50060567561916
"84",-0.756951792858947,-0.189224798356848,4.49309313941562
"85",-0.746303791664165,-0.199552077092401,4.48258608892311
"86",-0.744680394575729,-0.201124600021941,4.48096350682541
"87",-0.736132656384489,-0.209395959097618,4.47232866594409
"88",-0.733904367945262,-0.211549867802141,4.47005223790141
"89",-0.727259539663093,-0.217967234267593,4.46320075118276
"90",-0.7193506327783,-0.225594480796744,4.45492145298699
"91",-0.714709149191331,-0.23006520562193,4.44999892676737
"92",-0.706375028013592,-0.238082715362845,4.44104055690581
"93",-0.698159128945068,-0.245974089991006,4.43205706744739
"94",-0.692809105674923,-0.251106261966817,4.42612498369292
"95",-0.690137497155469,-0.25366717606522,4.4231382226913
"96",-0.684838683047894,-0.258742714424047,4.4171657287999
"97",-0.679870666197364,-0.263496930937567,4.41150697612378
"98",-0.676016555292159,-0.267182230388694,4.40707730477027
"99",-0.675226813688817,-0.267937064960457,4.40616532239542
"100",-0.673316192196468,-0.269762793117588,4.40395288944526
"101",-0.672103897715974,-0.270920898463396,4.40254462847262
"102",-0.67002077734805,-0.272910318402704,4.4001166531492
"103",-0.664320936152094,-0.278350013082186,4.393420503687
"104",-0.654814796577866,-0.28741015594655,4.3820794585342
"105",-0.654557987971008,-0.287654707674274,4.38177005125853
"106",-0.651919046780255,-0.290167068567765,4.37858132339063
"107",-0.642075850535981,-0.299528079575549,4.36653717313657
"108",-0.638514454260064,-0.302911152359515,4.36212060354053
"109",-0.633877145954672,-0.307313223923717,4.35632250353005
"110",-0.628757571121921,-0.31216913650279,4.34985892476785
"111",-0.626791751848019,-0.31403261804191,4.34735951136035
"112",-0.621663726989197,-0.318890843838898,4.34079353164185
"113",-0.614168545517013,-0.325984361776568,4.33107610470741
"114",-0.612942404269038,-0.32714397433353,4.32947271727017
"115",-0.608350807765554,-0.331484405413766,4.3234339768745
"116",-0.607263024346401,-0.332512218007851,4.32199536202699
"117",-0.604943353958751,-0.334703406578686,4.31891729025375
"118",-0.602639877316413,-0.336878498842481,4.31584684479664
"119",-0.601440927992705,-0.338010310573821,4.31424321138843
"120",-0.600172806858497,-0.339207187397646,4.31254296684337
"121",-0.595159347396819,-0.343936648355293,4.30577980335742
"122",-0.58524228793407,-0.353281056794609,4.29220599564156
"123",-0.585029274783709,-0.353481612703902,4.29191156681819
"124",-0.570225450873624,-0.367403771539661,4.27115063248908
"125",-0.568495852056156,-0.369028334971738,4.26868630630289
"126",-0.567699165839922,-0.369776498825118,4.26754844461307
"127",-0.567686314989236,-0.369788566263741,4.26753007626349
"128",-0.563258932504465,-0.373944676142254,4.26117489218718
"129",-0.556810567666008,-0.379993082201329,4.25182229851096
"130",-0.555801471215155,-0.380939072302895,4.25034832357649
"131",-0.553551012279502,-0.383048292046171,4.24705092760205
"132",-0.553486572696569,-0.383108677219819,4.24695630279342
"133",-0.548277114498286,-0.387988502594526,4.23926830404889
"134",-0.54772232478142,-0.388507971343449,4.23844509046251
"135",-0.545817041457107,-0.390291638524791,4.23561140533852
"136",-0.544379398209353,-0.391637193054421,4.23346648489459
"137",-0.542984786730488,-0.392942207961775,4.23138021153417
"138",-0.541744812090857,-0.394102302644475,4.22952066566277
"139",-0.538225503521658,-0.397393781745234,4.22421922997663
"140",-0.534303582760598,-0.401059879880927,4.21826994630398
"141",-0.53220251941137,-0.403023061651851,4.21506477503404
"142",-0.526911340535659,-0.407964457053384,4.2069371870724
"143",-0.526621617240597,-0.408234922669614,4.20648983582734
"144",-0.526207021852618,-0.40862194134483,4.20584925452514
"145",-0.523640990895321,-0.411016799766976,4.20187353805246
"146",-0.513590244305806,-0.420388973713446,4.18611788376086
"147",-0.510350553075522,-0.423407210175355,4.18097665312559
"148",-0.507633950942045,-0.425937099387956,4.17664184493376
"149",-0.507443652674262,-0.426114283837707,4.1763373791857
"150",-0.505358251500667,-0.428055680490255,4.17299388365526
"151",-0.494635163702009,-0.438029817731489,4.15559869304995
"152",-0.489554396483478,-0.442750817784568,4.14723707801738
"153",-0.487093145890771,-0.445036667967279,4.14315868354994
"154",-0.485570968601328,-0.446450003879967,4.14062725420835
"155",-0.485540120637111,-0.446478643232285,4.14057588090717
"156",-0.485344331469213,-0.446660411892861,4.14024975245477
"157",-0.482733175952645,-0.449084144640472,4.13588926035315
"158",-0.475990985812358,-0.455338656039302,4.12453467319664
"159",-0.469005477841748,-0.461813258023339,4.11262422155285
"160",-0.455464776181533,-0.474347593143203,4.08910927284041
"161",-0.454214540701198,-0.475503857709954,4.08690941016985
"162",-0.449795070235979,-0.479589742348942,4.07909394505472
"163",-0.448906634031929,-0.480410854859727,4.07751543448595
"164",-0.44757178439652,-0.481644387367103,4.07513910915256
"165",-0.443730436709791,-0.485193068212869,4.06826938375788
"166",-0.443191553356448,-0.485690764389748,4.06730194308336
"167",-0.442394701826269,-0.486426653470955,4.06586969884947
"168",-0.439436231392753,-0.489158177755941,4.06053468980011
"169",-0.436713013580958,-0.491671645569272,4.05559968517719
"170",-0.433878749368332,-0.494286741711872,4.05043901150359
"171",-0.43168876388839,-0.496306776090746,4.04643453173809
"172",-0.43133772184297,-0.496630527023236,4.04579127336286
"173",-0.430205123159881,-0.497674981771947,4.0437133130415
"174",-0.428958549222189,-0.498824379100851,4.04142174385515
"175",-0.425325505856563,-0.502173237263013,4.03471642537454
"176",-0.417112903785239,-0.509738104779272,4.0194144208349
"177",-0.413777907846519,-0.512807961326533,4.01314436196475
"178",-0.4128532755147,-0.513658868267995,4.01140031731038
"179",-0.411426759495911,-0.514971458189888,4.00870482873944
"180",-0.408739765558035,-0.517443257097926,4.00361190204889
"181",-0.407774955220411,-0.518330605855346,4.00177823037889
"182",-0.403152126114211,-0.522580874543336,3.99295622392
"183",-0.396870310047517,-0.528352699695213,3.98087395923797
"184",-0.395011926418445,-0.530059387018234,3.97727909187067
"185",-0.392362515778742,-0.532491882216669,3.97213808401998
"186",-0.391306348265782,-0.533461365414847,3.97008346189974
"187",-0.391063058731073,-0.533684669937923,3.9696097592445
"188",-0.389000071482981,-0.535577934845629,3.96558670952137
"189",-0.386373889766373,-0.537987391793812,3.96044926355173
"190",-0.385920299453367,-0.538403473937512,3.95956011620523
"191",-0.380519320138057,-0.543356122822416,3.94893224154059
"192",-0.377465884698412,-0.546154696994121,3.94289098853733
"193",-0.376190280819576,-0.547323531094921,3.94036026545509
"194",-0.372832497486816,-0.550399421897798,3.93367929884793
"195",-0.372722250057675,-0.550500393165985,3.93345946815719
"196",-0.365065828495771,-0.557509395379942,3.91812044259147
"197",-0.359861080855681,-0.562270422968498,3.90761316799835
"198",-0.358511304741492,-0.563504649913836,3.90487789154856
"199",-0.357681829396481,-0.564263019693787,3.90319489085055
"200",-0.352351737666608,-0.569134430020569,3.89234248653054
"201",-0.347725242630538,-0.57336031470769,3.88287058389302
"202",-0.347050486770318,-0.573976450971907,3.88148516264053
"203",-0.341668625004474,-0.578889012484749,3.87039929562672
"204",-0.338711556679689,-0.581586900881687,3.86428148307672
"205",-0.336536139983686,-0.583571049252434,3.85976892130748
"206",-0.335289645002406,-0.584707720703536,3.85717876303723
"207",-0.3318529776941,-0.587840736013859,3.85002072681936
"208",-0.3274595019701,-0.5918441796557,3.84083438862814
"209",-0.318835957381106,-0.599696171831877,3.82269070976835
"210",-0.314437151563312,-0.603698360046479,3.81337982216389
"211",-0.314303213024002,-0.603820189704108,3.81309573610241
"212",-0.311333970913016,-0.606520503327646,3.8067892199056
"213",-0.310917884078046,-0.606898829634877,3.80590415074847
"214",-0.306228954418111,-0.611160958858931,3.79590803503314
"215",-0.300272198618764,-0.616572144366525,3.78315144699436
"216",-0.299259955127078,-0.617491303664359,3.78097740777411
"217",-0.298439380472601,-0.618236339913423,3.77921370174988
"218",-0.29354371135228,-0.622679852692944,3.76866685665868
"219",-0.271158226775433,-0.642965564889073,3.71993683219473
"220",-0.270131507090148,-0.643894710121595,3.71768298109717
"221",-0.270040916418906,-0.64397668616947,3.71748404109979
"222",-0.266216191905498,-0.647436914972973,3.70907373449082
"223",-0.26621220533211,-0.647440520823983,3.70906495707547
"224",-0.263484739120077,-0.649907119395579,3.70305437303862
"225",-0.261610454794579,-0.651601685381157,3.69891777327173
"226",-0.258691051971375,-0.654240422692341,3.69246467350156
"227",-0.258014243656078,-0.65485203633092,3.69096694350932
"228",-0.257707443828103,-0.655129267334093,3.69028780756837
"229",-0.254377664512906,-0.658137493631504,3.68290865146752
"230",-0.252814115889788,-0.659549651247353,3.67943846126717
"231",-0.251711473088912,-0.660545376413082,3.6769892501107
"232",-0.251079485929285,-0.6611160256166,3.67558473885483
"233",-0.238402718352998,-0.672553619766886,3.64730354904732
"234",-0.237920124216939,-0.672988707973318,3.64622294428493
"235",-0.236112763329384,-0.674617938821551,3.6421734841668
"236",-0.232295372126341,-0.678057976195907,3.63360773382574
"237",-0.231765004781809,-0.678535795966692,3.63241630775993
"238",-0.228501539612305,-0.681475280094411,3.62507810438013
"239",-0.227951158424534,-0.681970912885906,3.62383933065509
"240",-0.22394119039687,-0.685581044206247,3.61480370386206
"241",-0.220181958291208,-0.688963923346374,3.60631716816515
"242",-0.217451989536333,-0.691419663692646,3.60014484133923
"243",-0.214501345489213,-0.69407304307744,3.59346493662637
"244",-0.211926791180366,-0.696387485069481,3.58762928709108
"245",-0.210058137829968,-0.698066914754705,3.58338958175285
"246",-0.209621582854628,-0.698459211194194,3.58239861187126
"247",-0.205488075132617,-0.702172681184491,3.57300662639986
"248",-0.202944198209426,-0.704457177029768,3.56721859682069
"249",-0.192652887973566,-0.71369233836559,3.54374442031298
"250",-0.187908919158329,-0.717945780912557,3.53289368990759
"251",-0.178701966789148,-0.726194059775705,3.51178436442671
"252",-0.175063547407393,-0.729451135327353,3.50342405621847
"253",-0.173103387823598,-0.731205250329213,3.49891573535816
"254",-0.173037519192029,-0.731264187740611,3.49876418683836
"255",-0.170411343248627,-0.73361362394614,3.49271919566369
"256",-0.170304765338736,-0.733708954699895,3.49247375825273
"257",-0.168948265948221,-0.734922191428104,3.48934911010237
"258",-0.165975688929192,-0.737580101151738,3.48249684883272
"259",-0.162448946414505,-0.740732202984115,3.47435817809248
"260",-0.161314952333351,-0.741745428695008,3.47173918919731
"261",-0.160406248839853,-0.74255724855966,3.46963978827973
"262",-0.158171792940699,-0.744553060115031,3.4644747186748
"263",-0.156105334054214,-0.746398291186409,3.4596945045397
"264",-0.155794929288589,-0.746675421160812,3.45897617518121
"265",-0.151646775092797,-0.750377789092704,3.44936940078939
"266",-0.150508230317593,-0.751393613957147,3.44673027056065
"267",-0.148163338839174,-0.753485256959589,3.44129164746026
"268",-0.145188035784665,-0.756138248279787,3.43438467983676
"269",-0.145146922983584,-0.75617489964509,3.4342891906336
"270",-0.144930325358128,-0.756367989264051,3.43378609590108
"271",-0.141605085676504,-0.759331589865245,3.42605789495566
"272",-0.138516883981825,-0.762082674981966,3.41887283395966
