"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population" "V1" "V2" "V3" "cluster"
"T0" 46 "spl" "T0rb" -1921.73219661495 27.8215754104372 -1596.87933819605 "T046splT0rb" -2.64851899751801 -3.33823811455977 12.3110048209542 3
"T0" 46 "spl" "T0rb" -1311.74719661495 76.6907754104372 5783.04866180395 "T046splT0rb" -2.07764835962433 3.92665660933244 4.17951745141683 2
"T0" 46 "spl" "T0rb" 3639.57880338505 -1.14022458956276 -2004.43433819605 "T046splT0rb" -2.17513223299164 6.19703639105547 -0.433487292636053 2
"T0" 46 "spl" "T0rb" -1431.31919661495 19.7335754104372 -19.3113381960507 "T046splT0rb" -0.243402409640734 -3.67113434716475 8.69562644113241 4
"T0" 46 "spl" "T0rb" 3054.46880338505 -35.1104545895628 6354.44866180395 "T046splT0rb" -2.156326967565 7.00198042944658 3.03489154924093 2
"T0" 46 "spl" "T0rb" -532.351196614951 -38.5151345895628 -2610.64133819605 "T046splT0rb" 5.73932604184967 -0.590486759388565 -1.26080649744333 2
"T0" 46 "spl" "T0rb" -2014.23219661495 84.0377754104372 263.688661803949 "T046splT0rb" -3.13260765680451 -3.04534136697066 11.6043941413277 3
"T0" 46 "spl" "T0rb" -1921.47419661495 40.7144754104372 -3727.80133819605 "T046splT0rb" -2.75455876001496 -3.17632162019026 12.3468877707833 3
"T0" 46 "spl" "T0rb" -2053.52819661495 -91.5564245895628 -1358.93013819605 "T046splT0rb" -0.534844863501971 -4.71792113229048 12.6034805213326 3
"T0" 46 "spl" "T0rb" -1057.33119661495 -34.9969145895628 -2202.43133819605 "T046splT0rb" 5.73577980390411 -0.594338292324661 -1.25748711477579 2
"T0" 46 "spl" "T0rb" -1457.47919661495 132.505775410437 -1609.23133819605 "T046splT0rb" -3.29073758730072 -2.72381507798445 11.879879180085 3
"T0" 46 "spl" "T0rb" -1932.17919661495 -15.3083245895628 -2048.73733819605 "T046splT0rb" -1.69215031274933 -4.05235468789351 12.5300390159005 3
"T0" 46 "spl" "T0rb" -1836.67319661495 -17.2035245895628 5513.02866180395 "T046splT0rb" -1.97858389028687 3.81473506048906 4.06085890878378 2
"T0" 46 "spl" "T0rb" -1677.71219661495 82.1817754104372 -2958.85133819605 "T046splT0rb" -3.07153053888459 -2.93293368264449 12.1204339896554 3
"T0" 46 "spl" "T0rb" -1969.31619661495 -9.60512458956276 -2409.84133819605 "T046splT0rb" -1.85473366388459 -3.92228781625044 12.6168682013863 3
"T0" 46 "spl" "T0rb" 9419.47880338505 -119.702324589563 -1350.43963819605 "T046splT0rb" -1.96456153997559 9.16966355398882 2.06067914117513 2
"T0" 46 "spl" "T0rb" -2010.39719661495 65.8404754104372 -2959.89133819605 "T046splT0rb" -3.05724235185761 -2.94978415414107 12.1245719825142 3
"T0" 46 "spl" "T0rb" -1746.27219661495 14.6665754104372 -2048.41733819605 "T046splT0rb" -2.46404882082123 -3.45841419144881 12.423884574067 3
"T0" 46 "spl" "T0rb" -395.561196614951 -80.5128245895628 -2338.84133819605 "T046splT0rb" -1.00014616855759 6.36895573691118 -0.987262901175634 2
"T0" 46 "spl" "T0rb" 1069.07880338505 -81.5726245895628 -3008.01133819605 "T046splT0rb" -1.00621487507004 6.37659562185991 -0.982087072241918 2
"T0" 46 "spl" "T0rb" -1861.52719661495 9.97037541043724 1507.31866180395 "T046splT0rb" -1.79739983686585 3.59630764082658 3.90511840928732 2
"T0" 46 "spl" "T0rb" -1919.24119661495 -36.0079445895628 -516.230338196051 "T046splT0rb" -1.18505998262543 -4.36322724267256 12.51173609842 3
"T0" 46 "spl" "T0rb" 5179.53880338505 -4.22902458956276 3496.63866180395 "T046splT0rb" -2.16515513071198 7.19042218283403 2.71568841088949 2
"T0" 46 "spl" "T0rb" -1951.22619661495 -27.2287845895628 -1920.74533819605 "T046splT0rb" -1.49977644094605 -4.18372332497847 12.5575611029976 3
"T0" 46 "spl" "T0rb" -1844.00919661495 38.4839754104372 -714.783338196051 "T046splT0rb" -3.02083225855011 -3.17320715829146 11.861155692231 3
"T0" 46 "spl" "T0rb" -1895.01219661495 15.8655754104372 -1748.41533819605 "T046splT0rb" -2.45578046449799 -3.4780732338072 12.4022800361031 3
"T0" 46 "spl" "T0rb" -1841.63319661495 87.9477754104372 100.138661803949 "T046splT0rb" -3.13322110780854 -3.04548322602522 11.5945312415474 3
"T0" 46 "spl" "T0rb" -1954.60719661495 47.6878754104372 9464.98866180395 "T046splT0rb" -2.38270993837494 4.53577960089433 5.06314677346884 2
"T0" 46 "spl" "T0rb" -1416.74019661495 -24.4444345895628 -1509.54133819605 "T046splT0rb" -1.35401065954346 -4.26684319421065 12.487921897065 3
"T0" 46 "spl" "T0rb" 1706.59880338505 59.1487754104372 -2209.74233819605 "T046splT0rb" -3.25161953577179 4.45725167349565 -0.816289957869665 2
"T0" 46 "spl" "T0rb" -2023.83919661495 60.0494754104372 14945.1886618039 "T046splT0rb" -2.70159526476044 6.79595006064165 5.88283270944296 2
"T0" 46 "spl" "T0rb" -2048.05719661495 110.366775410437 -917.695338196051 "T046splT0rb" -3.2864186347403 -2.7334090416075 11.888616744172 3
"T0" 46 "spl" "T0rb" -5.31119661495086 -39.8117345895628 -1784.99533819605 "T046splT0rb" 2.31360654226166 2.46728551939714 0.0266938244217473 2
"T0" 46 "spl" "T0rb" 2875.00880338505 -52.8678245895628 -1315.78615519605 "T046splT0rb" -1.15298588880677 6.58939803198564 -0.752633150923864 2
"T0" 46 "spl" "T0rb" -1970.49219661495 51.6711754104372 -106.031338196051 "T046splT0rb" -3.02394815096039 -3.17673623009932 11.842884246003 3
"T0" 46 "spl" "T0rb" 3697.01880338505 -13.5349245895628 8360.29866180395 "T046splT0rb" -2.1898278773703 7.07068503454912 3.21878880609213 2
"T0" 46 "spl" "T0rb" -1905.63319661495 34.3298754104372 9643.78866180395 "T046splT0rb" -2.38210054048676 4.53638089255083 5.0643712912911 2
"T0" 46 "spl" "T0rb" -1985.21519661495 61.7503754104372 -1692.27833819605 "T046splT0rb" -3.01235123285431 -3.0130127613188 12.1114789878243 3
"T0" 46 "spl" "T0rb" -1852.42919661495 -2.63572458956276 -2058.18133819605 "T046splT0rb" -1.93901665815491 -3.85859715386641 12.5857669745797 3
"T0" 46 "spl" "T0rb" -2044.85319661495 56.6853754104372 -1984.14233819605 "T046splT0rb" -2.97336884149689 -3.03284727975142 12.1658403312081 3
"T0" 46 "spl" "T0rb" 112.658803385049 53.8244754104372 -2306.42433819605 "T046splT0rb" -6.5447353900351 -1.94609271928084 -1.13196891199412 2
"T0" 46 "spl" "T0rb" -1743.55119661495 47.4168754104372 -1054.33033819605 "T046splT0rb" -2.99801154741425 -3.0967849437834 12.0441505347603 3
"T0" 46 "spl" "T0rb" -1901.77019661495 27.5740754104372 -1072.50233819605 "T046splT0rb" -2.6620289863028 -3.40657460137617 12.1290084754342 3
"T0" 46 "spl" "T0rb" -1859.18819661495 111.764775410437 2307.37866180395 "T046splT0rb" -2.15056295999665 3.94570983008134 4.29292554010092 2
"T0" 46 "spl" "T0rb" -1945.82619661495 89.6457754104372 -1687.57533819605 "T046splT0rb" -3.19757910379547 -2.83030735894453 11.9802572165841 3
"T0" 46 "spl" "T0rb" -1930.72719661495 48.7013754104372 -774.223338196051 "T046splT0rb" -3.02138014444489 -3.13354312821638 11.9296371375435 3
"T0" 46 "spl" "T0rb" -2012.77619661495 75.1807754104372 950.398661803949 "T046splT0rb" -3.13308735498566 -3.04444920464766 11.5831949149483 3
"T0" 46 "spl" "T0rb" -1966.38119661495 -58.8706245895628 -2467.03133819605 "T046splT0rb" -0.981938082066958 -4.54431950494063 12.6535827552193 3
"T0" 46 "spl" "T0rb" -1923.38219661495 -21.0673645895628 -1916.47733819605 "T046splT0rb" -1.59732623705048 -4.11932217522871 12.5434457694405 3
"T0" 46 "spl" "T0rb" 5088.68880338505 -8.85762458956276 13608.5886618039 "T046splT0rb" -2.1911649287619 6.06696999624956 5.33158415902792 2
"T0" 46 "spl" "T0rb" -1382.32719661495 69.0953754104372 14919.6886618039 "T046splT0rb" -2.70486350664276 6.78503668860185 5.89103907693563 2
"T0" 46 "spl" "T0rb" 1805.63880338505 20.8508754104372 1323.30866180395 "T046splT0rb" -2.36122007974762 4.92357123450029 0.0848257576340276 2
"T0" 46 "spl" "T0rb" -1915.56919661495 -20.8713345895628 -2071.38033819605 "T046splT0rb" -1.59036048063416 -4.12400376244795 12.5572788154 3
"T0" 46 "spl" "T0rb" -1891.91819661495 21.2845754104372 -1722.69733819605 "T046splT0rb" -2.5324747146048 -3.41794216080916 12.3808147345894 3
"T0" 46 "spl" "T0rb" -1999.06919661495 38.5985754104372 -453.186338196051 "T046splT0rb" -3.02252407678742 -3.17408930703413 11.8574973975533 3
"T0" 46 "spl" "T0rb" -1629.99719661495 35.4820754104372 -1331.17903819605 "T046splT0rb" -2.72441859850067 -3.31927048608076 12.187951270234 3
"T0" 46 "spl" "T0rb" -1868.79919661495 76.5077754104372 -1253.51943819605 "T046splT0rb" -3.15555687555451 -2.89075290604842 11.9832765494698 3
"T0" 46 "spl" "T0rb" -1841.48219661495 -1.11532458956276 3163.18866180395 "T046splT0rb" -1.96849830755371 3.80169523314226 3.97863978494345 2
"T0" 46 "spl" "T0rb" -1794.97419661495 -30.3223065895628 -1670.75933819605 "T046splT0rb" -1.35707195409912 -4.27327048226607 12.5514900122994 3
"T0" 46 "spl" "T0rb" -1858.83419661495 -8.83622458956276 -1297.21503819605 "T046splT0rb" -1.8639937222876 -3.97002255364668 12.2498390113228 3
"T0" 46 "spl" "T0rb" -1908.74819661495 16.1175754104372 -1314.63717019605 "T046splT0rb" -2.51010747560639 -3.48515855714095 12.2814275657052 3
"T0" 46 "spl" "T0rb" 5925.86880338505 -86.2837245895628 122.418661803949 "T046splT0rb" -1.20024390825409 7.74869502142656 0.662160258483275 2
"T0" 46 "spl" "T0rb" 18930.478803385 -156.932224589563 -1349.19443819605 "T046splT0rb" -2.30792613634247 9.90745175436723 4.37949699510275 2
"T0" 46 "spl" "T0rb" -1937.77519661495 -58.7301245895628 -1156.29733819605 "T046splT0rb" -0.913644033757632 -4.58149468346846 12.6267206107491 3
"T0" 46 "spl" "T0rb" -2005.15219661495 -50.4117245895628 -1567.52533819605 "T046splT0rb" -1.03461475977082 -4.50432049676192 12.6262933646554 3
"T0" 46 "spl" "T0rb" -1762.62419661495 34.0296754104372 -1300.95043819605 "T046splT0rb" -2.71136375078339 -3.3487859909178 12.1676685248726 3
"T0" 46 "spl" "T0rb" 5310.08880338505 27.5911754104372 -716.729338196051 "T046splT0rb" -2.87683196672577 6.39247000769365 0.336182195436342 2
"T0" 46 "spl" "T0rb" -881.731196614951 -0.751524589562763 1037.61866180395 "T046splT0rb" -0.488984036532824 1.33516860560167 -6.03352242361368 2
"T0" 46 "spl" "T0rb" -1871.51619661495 -49.8568245895628 -1033.44533819605 "T046splT0rb" -1.09911473402161 -4.43411385461104 12.5470868979806 3
"T0" 46 "spl" "T0rb" -1916.57319661495 25.0956754104372 6109.76866180395 "T046splT0rb" -1.9611731351294 3.82828844145525 4.05959624398886 2
"T0" 46 "spl" "T0rb" -1653.11819661495 109.867775410437 9357.28866180395 "T046splT0rb" -2.3653649867453 4.53463042334306 4.99470919717489 2
"T0" 46 "spl" "T0rb" -1889.54619661495 -95.0787245895628 -864.792338196051 "T046splT0rb" -0.53518809684891 -4.71899592324507 12.6078254615182 3
"T0" 46 "spl" "T0rb" 4432.96880338505 33.8527754104372 -2487.95133819605 "T046splT0rb" -2.1435734809317 6.16431296423662 -0.602821287024633 2
"T0" 46 "spl" "T0rb" -1994.94919661495 -6.14892458956276 -2861.47133819605 "T046splT0rb" -1.89082463392395 -3.88882243081343 12.6573240195626 3
"T0" 46 "spl" "T0rb" 986.378803385049 23.9651754104372 -1005.29633819605 "T046splT0rb" -2.85017891534943 3.73560989454973 -1.08639067064585 2
"T0" 46 "spl" "T0rb" 1413.32880338505 45.8640754104372 6990.32866180395 "T046splT0rb" -2.02425940641541 5.08875382498491 4.05854314912496 2
"T0" 46 "spl" "T0rb" 102.978803385049 3.36947541043724 -1754.97533819605 "T046splT0rb" 0.973895352991636 -1.66583048745406 -2.81714611898722 2
"T0" 46 "spl" "T0rb" -1201.62119661495 58.3821754104372 18270.7886618039 "T046splT0rb" -2.43119807848114 6.7926832492708 5.58965367425619 2
"T0" 46 "spl" "T0rb" -1977.38919661495 -9.63412458956276 -2184.93033819605 "T046splT0rb" -1.8566592515387 -3.92652165337813 12.5667316352242 3
"T0" 46 "spl" "T0rb" -1874.32819661495 1.98887541043723 -1272.14033819605 "T046splT0rb" -1.97052319654602 -3.87865960046065 12.3405410682076 3
"T0" 46 "spl" "T0rb" -2032.91619661495 -62.9931245895628 -1430.77733819605 "T046splT0rb" -0.906761664239352 -4.58815800591719 12.6363689338082 3
"T0" 46 "spl" "T0rb" -1972.24019661495 -62.9702245895628 -1899.10033819605 "T046splT0rb" -0.956438022939151 -4.55967270776045 12.6506750022286 3
"T0" 46 "spl" "T0rb" 3296.87880338505 -99.0227245895628 -2336.05133819605 "T046splT0rb" -0.645938712445681 7.08999550894487 -0.0315691794043941 2
"T0" 46 "spl" "T0rb" -2003.28919661495 -10.4219245895628 -1635.73133819605 "T046splT0rb" -1.75096614965576 -4.01864563866866 12.4722778235787 3
"T0" 46 "spl" "T0rb" -1901.25019661495 15.0563754104372 -1495.39333819605 "T046splT0rb" -2.48048539766449 -3.49516760751021 12.3222505484932 3
"T0" 46 "spl" "T0rb" -1918.35719661495 -5.89722458956276 -545.795338196051 "T046splT0rb" -1.89438851484436 -3.96002756997359 12.1834470664376 3
"T0" 46 "spl" "T0rb" -2048.94019661495 30.6308754104372 1853.87866180395 "T046splT0rb" -1.83879502424378 3.61075366095293 3.92865699876486 2
"T0" 46 "spl" "T0rb" -1997.43219661495 47.3053754104372 -1428.34733819605 "T046splT0rb" -2.9458059848227 -3.09484469338667 12.1361524497384 3
"T0" 46 "spl" "T0rb" -2054.95219661495 -35.2385845895628 -1282.37863819605 "T046splT0rb" -1.23946233400482 -4.34657036706221 12.5421478186959 3
"T0" 46 "spl" "T0rb" -1937.21219661495 -67.7472245895628 -1306.49620819605 "T046splT0rb" -0.764946955529635 -4.63606821938765 12.6165315543526 3
"T0" 46 "spl" "T0rb" -318.231196614951 31.9725754104372 -1397.11843819605 "T046splT0rb" -4.97128339418549 -2.28290473862898 -2.37985783468546 2
"T0" 46 "spl" "T0rb" 1135.85880338505 44.8286754104372 -1270.68023819605 "T046splT0rb" -3.26466413149018 3.79650104597795 -0.876433786261694 2
"T0" 46 "spl" "T0rb" -1864.22919661495 20.4158754104372 6365.14866180395 "T046splT0rb" -1.96503563532013 3.82326281622636 4.06053823579489 2
"T0" 46 "spl" "T0rb" -737.881196614951 -28.8664045895628 -2395.21133819605 "T046splT0rb" 5.73431066861969 -0.595949703896163 -1.25113886247935 2
"T0" 46 "spl" "T0rb" -1872.15519661495 -89.7340245895628 -1778.47633819605 "T046splT0rb" -0.540235388366168 -4.71842896386397 12.6064578925484 3
"T0" 46 "spl" "T0rb" -2020.02219661495 -0.0179245895627638 -1330.04363819605 "T046splT0rb" -1.98641439088959 -3.85871683999312 12.3774892722481 3
"T0" 46 "spl" "T0rb" -1083.87119661495 58.0783754104372 -1359.09063819605 "T046splT0rb" -5.11565442690033 -6.95285689278853 3.05237931359945 1
"T0" 46 "spl" "T0rb" 4650.01880338505 66.9792754104372 13149.388661804 "T046splT0rb" -2.18532415041107 6.02161467627275 5.35289591897665 2
"T0" 46 "spl" "T0rb" -1824.87019661495 33.2418754104372 -1112.97133819605 "T046splT0rb" -2.70975371011872 -3.33751499100935 12.1865140830391 3
"T0" 46 "spl" "T0rb" -1860.17919661495 60.1931754104372 4328.50866180395 "T046splT0rb" -2.0848953307547 3.90594256476152 4.16318124879537 2
"T0" 46 "spl" "T0rb" -1943.82019661495 -55.7544245895628 -694.683338196051 "T046splT0rb" -1.10911472448487 -4.42924153252852 12.5457803641671 3
"T0" 46 "spl" "T0rb" -1972.63919661495 63.9688754104372 -767.725338196051 "T046splT0rb" -3.0784062922873 -3.09821521683943 11.8422738944405 3
"T0" 46 "spl" "T0rb" 2290.53880338505 -13.9566245895628 -1578.58933819605 "T046splT0rb" -1.3924258531012 6.13816989020097 -0.847483810294287 2
"T0" 46 "spl" "T0rb" 4793.45880338505 -75.0949245895628 509.858661803949 "T046splT0rb" -1.13219006666321 7.2737075145601 0.489757988345011 2
"T0" 46 "spl" "T0rb" -1982.52719661495 27.2411754104372 -1413.49373819605 "T046splT0rb" -2.63001723894257 -3.36185347481978 12.3007366095894 3
"T0" 46 "spl" "T0rb" -1598.12719661495 -1.35792458956276 -982.496338196051 "T046splT0rb" 0.329253715189512 -3.89907967492354 9.03463763345419 4
"T0" 46 "spl" "T0rb" -1627.23019661495 -87.1908245895628 -2074.50233819605 "T046splT0rb" -0.540592897025531 -4.71722208901656 12.6077472602242 3
"T0" 46 "spl" "T0rb" -1747.05619661495 16.9582754104372 -485.828338196051 "T046splT0rb" -2.53962655672211 -3.54612433358443 11.9491693412179 3
"T0" 46 "spl" "T0rb" -2018.11119661495 32.8527754104372 -1629.22933819605 "T046splT0rb" -2.73371453889984 -3.26487552567732 12.2889043723458 3
"T0" 46 "spl" "T0rb" 7928.97880338505 -63.8597245895628 -1852.94633819605 "T046splT0rb" -1.68802734026093 8.81318963125932 1.3186323081368 2
"T0" 46 "spl" "T0rb" -1921.03019661495 74.7187754104372 -2993.03133819605 "T046splT0rb" -3.05827637323517 -2.94659649773848 12.126277152192 3
"T0" 46 "spl" "T0rb" -1825.16619661495 18.3408754104372 -1134.17233819605 "T046splT0rb" -2.54748459467072 -3.48890292092574 12.1831828986519 3
"T0" 46 "spl" "T0rb" -1993.40019661495 -25.7004245895628 -1726.05533819605 "T046splT0rb" -1.41752763399262 -4.24667345925581 12.5321781073922 3
"T0" 46 "spl" "T0rb" -1940.07519661495 -25.0474145895628 -485.744338196051 "T046splT0rb" -1.83635635980744 -3.99361931725752 12.0701009665841 3
"T0" 46 "spl" "T0rb" -1908.02519661495 -24.9149745895628 -965.513338196051 "T046splT0rb" -1.82056542047638 -4.00783717080366 12.1302215491646 3
"T0" 46 "spl" "T0rb" -2023.11919661495 19.1008754104372 -1736.42533819605 "T046splT0rb" -2.52288671144623 -3.43841850205672 12.3581306372994 3
"T0" 46 "spl" "T0rb" -2023.91719661495 -44.9469245895628 -1373.52613819605 "T046splT0rb" -1.1617072404303 -4.4024981205107 12.5657941733712 3
"T0" 46 "spl" "T0rb" -1918.15219661495 36.0270754104372 -2067.17433819605 "T046splT0rb" -2.81783266672272 -3.14509641572249 12.3025657569283 3
"T0" 46 "spl" "T0rb" -1918.17219661495 45.8207754104372 -2082.52533819605 "T046splT0rb" -2.82678576120514 -3.15017902299178 12.2840063010567 3
"T0" 46 "spl" "T0rb" 4619.73880338505 -76.0443245895628 -1080.68733819605 "T046splT0rb" -1.06686337598938 7.55272543982256 0.459197278808935 2
"T0" 46 "spl" "T0rb" 2941.36880338505 30.0403754104372 -3237.02133819605 "T046splT0rb" -2.10990877756256 6.15982068136919 -0.613057073462622 2
"T0" 46 "spl" "T0rb" -1410.90619661495 -25.7694545895628 -161.791338196051 "T046splT0rb" 0.840913933428342 -3.48948442384016 9.29708212960897 4
"T0" 46 "spl" "T0rb" -1479.19119661495 39.5280754104372 -2617.02133819605 "T046splT0rb" -2.75573773988861 -3.17783104821455 12.3542749320382 3
"T0" 46 "spl" "T0rb" -1912.59319661495 29.1138754104372 -1894.75333819605 "T046splT0rb" -2.72946854242462 -3.20990263863814 12.3819391166085 3
"T0" 46 "spl" "T0rb" -1899.38719661495 -32.1064645895628 -1563.04933819605 "T046splT0rb" -1.3984380544104 -4.23246752663863 12.5127803717965 3
"T0" 46 "spl" "T0rb" -1956.85519661495 -6.54752458956276 -2365.60133819605 "T046splT0rb" -1.91373403677124 -3.8784502689482 12.5857612525338 3
"T0" 46 "spl" "T0rb" 1908.16880338505 124.753775410437 16726.5886618039 "T046splT0rb" -2.42467446931977 6.76857483938921 5.58697051156698 2
"T0" 46 "spl" "T0rb" 1975.53880338505 -24.5602045895628 -1296.06593819605 "T046splT0rb" -1.37360962041992 6.11197627142656 -0.836330112326757 2
"T0" 46 "spl" "T0rb" -2073.54719661495 -5.61562458956276 -1634.54033819605 "T046splT0rb" -1.92099900850434 -3.89148795052779 12.4683868323678 3
"T0" 46 "spl" "T0rb" -2077.91419661495 14.1343754104372 -1560.69133819605 "T046splT0rb" -2.49891706117768 -3.47845017358076 12.3247301017159 3
"T0" 46 "spl" "T0rb" -2127.37619661495 -92.4004245895628 -2296.17533819605 "T046splT0rb" -0.526235956040805 -4.72523343011153 12.6047079001778 3
"T0" 46 "spl" "T0rb" 7935.97880338505 -85.4608245895628 -924.069338196051 "T046splT0rb" -1.71757813104767 8.8043471629976 1.37104153979955 2
"T0" 46 "spl" "T0rb" -1851.87819661495 -20.2481145895628 -1450.87433819605 "T046splT0rb" -1.6741321862616 -4.08795916482222 12.3973647986764 3
"T0" 46 "spl" "T0rb" 9439.07880338505 58.9105754104372 37028.3886618039 "T046splT0rb" -2.47355313905854 7.59327662543047 5.0590378676766 2
"T0" 46 "spl" "T0rb" -1831.34019661495 -32.0313945895628 -1559.05133819605 "T046splT0rb" -1.33505793222565 -4.28517233773482 12.5401164924019 3
"T0" 46 "spl" "T0rb" -1994.03219661495 -14.0333245895628 -996.317338196051 "T046splT0rb" -1.82283838400025 -4.00657259866011 12.2036468421334 3
"T0" 46 "spl" "T0rb" -1871.81119661495 -17.5107245895628 -1523.07433819605 "T046splT0rb" -1.69540579923767 -4.06869065209639 12.4208099280709 3
"T0" 46 "spl" "T0rb" -1674.80719661495 82.9717754104372 -2524.83133819605 "T046splT0rb" -3.07572026857514 -2.93118583604109 12.1143276130074 3
"T0" 46 "spl" "T0rb" -1804.95619661495 -20.2257945895628 -689.529338196051 "T046splT0rb" -1.819603520719 -4.00442635461104 12.0914737616891 3
"T0" 46 "spl" "T0rb" 7770.93880338505 -74.7792245895628 -1898.75433819605 "T046splT0rb" -1.68862684377808 8.80505955771196 1.3216310774201 2
"T0" 46 "spl" "T0rb" -1945.98319661495 74.7337754104372 9090.48866180395 "T046splT0rb" -2.3793289245047 4.53454936102617 5.0450841819161 2
"T0" 46 "spl" "T0rb" -1932.99019661495 -49.8230245895628 146.818661803949 "T046splT0rb" -1.16710813650269 -4.33735691949141 12.4569856559151 3
"T0" 46 "spl" "T0rb" -2092.82319661495 -41.8358245895628 -2281.30233819605 "T046splT0rb" -1.07676895269532 -4.48240124627364 12.6470453177804 3
"T0" 46 "spl" "T0rb" -1803.41819661495 39.2792754104372 -2265.45733819605 "T046splT0rb" -2.77030296930451 -3.17384612008345 12.3383008872384 3
"T0" 46 "spl" "T0rb" -2007.38119661495 62.2838754104372 -766.499338196051 "T046splT0rb" -3.07569070467133 -3.09217726632368 11.8625957404488 3
"T0" 46 "spl" "T0rb" -1989.57319661495 -29.4205065895628 -2133.91733819605 "T046splT0rb" -1.50675829061646 -4.18097102090132 12.5672752295846 3
"T0" 46 "spl" "T0rb" -1953.48319661495 3.76317541043724 -1988.32633819605 "T046splT0rb" -2.13137574800629 -3.7253364269377 12.4729606543892 3
"T0" 46 "spl" "T0rb" -1608.35819661495 -6.33812458956276 -1862.04733819605 "T046splT0rb" -2.00089057096619 -3.82777726098311 12.4856407081002 3
"T0" 46 "spl" "T0rb" 588.028803385049 19.0876754104372 -2770.55133819605 "T046splT0rb" -4.95477290758271 -2.28003131791365 -2.32583933721842 2
"T0" 46 "spl" "T0rb" -1985.08319661495 22.5438754104372 -1849.19533819605 "T046splT0rb" -2.53624029764313 -3.4126983825804 12.3808433448189 3
"T0" 46 "spl" "T0rb" -1969.31819661495 -29.6343945895628 -1437.13333819605 "T046splT0rb" -1.35251732477326 -4.27481400414717 12.5380336676949 3
"T0" 46 "spl" "T0rb" -1815.36019661495 31.7066754104372 -1317.48421819605 "T046splT0rb" -2.71586604723114 -3.33015810891402 12.1892511283272 3
"T0" 46 "spl" "T0rb" -1892.89019661495 19.6707754104372 -176.761338196051 "T046splT0rb" -2.51845784792084 -3.56446992799055 11.9167072211617 3
"T0" 46 "spl" "T0rb" -1993.61419661495 40.5736754104372 -281.111338196051 "T046splT0rb" -3.03024478563446 -3.1932855789305 11.8120977317208 3
"T0" 46 "spl" "T0rb" -1937.59919661495 16.9562754104372 -2350.27133819605 "T046splT0rb" -2.51768656381745 -3.40197646065962 12.4263040458077 3
"T0" 46 "spl" "T0rb" 2921.99880338505 -64.0134245895628 -2190.93433819605 "T046splT0rb" -1.12841423162598 6.51328147009599 -0.799430068839209 2
"T0" 46 "spl" "T0rb" -1836.64619661495 37.9757754104372 -1101.82433819605 "T046splT0rb" -2.75643225320954 -3.30011379166853 12.1786510383004 3
"T0" 46 "spl" "T0rb" -1897.29819661495 20.4921754104372 -1096.92133819605 "T046splT0rb" -2.57051058420319 -3.48038994714033 12.1499215995186 3
"T0" 46 "spl" "T0rb" -2001.78119661495 -42.9244245895628 -351.214338196051 "T046splT0rb" -1.16740019926209 -4.34271037026656 12.4669448768014 3
"T0" 46 "spl" "T0rb" -1363.77119661495 38.1954754104372 8381.41866180395 "T046splT0rb" -2.37789173730988 4.5280495937227 5.07720965493856 2
"T0" 46 "spl" "T0rb" -1956.30219661495 -58.5651245895628 -1558.55033819605 "T046splT0rb" -0.920177418080752 -4.58228814049971 12.6433126365059 3
"T0" 46 "spl" "T0rb" -1878.44319661495 57.0101754104372 5313.01866180395 "T046splT0rb" -2.07723160394806 3.89707768515337 4.17256969560324 2
"T0" 46 "spl" "T0rb" 3678.13880338505 2.56797541043724 -792.688338196051 "T046splT0rb" -2.35628028520722 6.13909924582231 -0.175310846675054 2
"T0" 46 "spl" "T0rb" -1676.94019661495 66.4613754104372 -2426.59133819605 "T046splT0rb" -3.04375215181488 -2.96325265809309 12.1302329932564 3
"T0" 46 "spl" "T0rb" -1995.01119661495 -10.6257245895628 -1890.48033819605 "T046splT0rb" -1.76500542768616 -4.00530945702803 12.4969856177682 3
"T0" 46 "spl" "T0rb" -2016.10019661495 -96.1983245895628 -692.339338196051 "T046splT0rb" -0.530904042808001 -4.72170960351241 12.6070272361153 3
"T0" 46 "spl" "T0rb" 7335.07880338505 -127.560124589563 -2233.40633819605 "T046splT0rb" -1.66972954877991 8.82994187430132 1.36600190747915 2
"T0" 46 "spl" "T0rb" -2092.60719661495 22.1484754104372 -2277.30333819605 "T046splT0rb" -2.53887315401215 -3.38298332139265 12.4207031165474 3
"T0" 46 "spl" "T0rb" -1996.85519661495 -39.4775845895628 -1334.24603819605 "T046splT0rb" -1.19459362634796 -4.37664019509566 12.5454322730416 3
"T0" 46 "spl" "T0rb" -476.421196614951 33.1574754104372 -2192.62033819605 "T046splT0rb" -5.33583636888642 -2.67200219079268 -1.8803685272819 2
"T0" 46 "spl" "T0rb" 5484.54880338505 -114.963124589563 -1814.51333819605 "T046splT0rb" -1.01684351572174 7.77294838980425 0.512922893952711 2
"T0" 46 "spl" "T0rb" 7928.57880338505 -15.4106245895628 -1861.21833819605 "T046splT0rb" -1.12350412019867 8.09079564169634 2.13959008802114 2
"T0" 46 "spl" "T0rb" -1940.46719661495 67.1490754104372 4257.80866180395 "T046splT0rb" -2.10859652170319 3.91930091933 4.21474856485067 2
"T0" 46 "spl" "T0rb" -127.591196614951 40.5771754104372 486.948661803949 "T046splT0rb" -5.44143338808197 0.784893041407944 -2.48351341139139 2
