"","V1","V2","V3"
"12798",-3.59888816781259,-1.65430533226581,-0.73527269602062
"12799",-3.59963190744317,-1.65422784476369,-0.734889423703005
"12800",-3.60120339223019,-1.6540638378779,-0.734079237637532
"12801",-3.60278520159608,-1.6538983698265,-0.733263247917724
"12802",-3.60557587925468,-1.65360550638707,-0.731822477469982
"12803",-3.60589400855179,-1.65357204457849,-0.731658138466909
"12804",-3.60621165927644,-1.65353861753581,-0.731494027231414
"12805",-3.60655816396566,-1.65350213638333,-0.731314986702598
"12806",-3.60780214969821,-1.65337101284427,-0.730672023135727
"12807",-3.60924268751749,-1.6532188730543,-0.729927097726598
"12808",-3.61002694082123,-1.65313591081055,-0.729521379669907
"12809",-3.61188994240366,-1.65293845200639,-0.728557117627305
"12810",-3.6126735762168,-1.65285523458072,-0.728151320759881
"12811",-3.61383743374367,-1.65273146417578,-0.727548410777162
"12812",-3.61478938023319,-1.65263007350726,-0.727055082722015
"12813",-3.61510618849923,-1.65259629950915,-0.726890864233142
"12814",-3.61575118200416,-1.65252749058184,-0.726556470298381
"12815",-3.6158467815263,-1.65251728638696,-0.726506900353396
"12816",-3.61793900578609,-1.65229360961778,-0.725421607021608
"12817",-3.61819257417798,-1.6522664548384,-0.725290017041832
"12818",-3.61870010011522,-1.6522120736287,-0.725026597993889
"12819",-3.61933384130273,-1.6521441123617,-0.724697600447517
"12820",-3.62281727906627,-1.65176944061236,-0.722887845887505
"12821",-3.62435683718076,-1.65160324742441,-0.722087254449688
"12822",-3.62450491759492,-1.65158724289684,-0.72201022659029
"12823",-3.62513756331445,-1.65151882810617,-0.721681092113513
"12824",-3.62619170794415,-1.65140469361454,-0.721132501722685
"12825",-3.62653570801431,-1.65136741051956,-0.72095343349308
"12826",-3.62861453989407,-1.65114171185475,-0.719870820149286
"12827",-3.62903624632722,-1.65109584496446,-0.719651102810659
"12828",-3.63117288722387,-1.65086302658591,-0.718537346415827
"12829",-3.6315096437956,-1.6508262669674,-0.718361727049906
"12830",-3.63166793176982,-1.65080898247243,-0.718279171972589
"12831",-3.63258283017239,-1.65070900202475,-0.717801912629468
"12832",-3.63321395621059,-1.65063995605428,-0.717472590369145
"12833",-3.63403424291469,-1.6505501225654,-0.717044449703942
"12834",-3.63492836172998,-1.65045208344703,-0.716577626123344
"12835",-3.63534883209142,-1.65040593608713,-0.716358043610641
"12836",-3.63724029827207,-1.65019800192831,-0.715369842875657
"12837",-3.63797558122988,-1.65011701890162,-0.714985507577401
"12838",-3.6385006849443,-1.65005913284025,-0.714710970391403
"12839",-3.63853174451849,-1.65005570755956,-0.714694730024405
"12840",-3.6391307012152,-1.64998962442818,-0.714381512618608
"12841",-3.63955064652107,-1.64994325813429,-0.714161866144395
"12842",-3.64131832877769,-1.64974778432749,-0.713236934526007
"12843",-3.64133482953358,-1.64974595733013,-0.713228297762365
"12844",-3.64143975202025,-1.64973433909788,-0.713173378408968
"12845",-3.641502260292,-1.64972741663661,-0.713140658835647
"12846",-3.64353751515968,-1.64950168750177,-0.712074908406719
"12847",-3.64467980270743,-1.64937471165023,-0.711476408214053
"12848",-3.64521478498419,-1.64931517283776,-0.711196019037094
"12849",-3.64848976023645,-1.64894971479697,-0.709478380675752
"12850",-3.64898559072381,-1.64889423725833,-0.709218151853864
"12851",-3.65038764882241,-1.64873715383307,-0.708482049399758
"12852",-3.65118328009549,-1.64864787518431,-0.708064163422706
"12853",-3.65173394193857,-1.64858602632039,-0.707774870847335
"12854",-3.65181092824314,-1.64857737561086,-0.707734421143639
"12855",-3.65243845956026,-1.64850682698282,-0.707404664995337
"12856",-3.65255305210296,-1.64849393749014,-0.707344440601436
"12857",-3.65369317192859,-1.64836558259845,-0.706745111181187
"12858",-3.65422584137521,-1.6483055441808,-0.70646501651106
"12859",-3.65506192497552,-1.64821121679443,-0.70602526768587
"12860",-3.65546988241865,-1.64816515069868,-0.705810648817905
"12861",-3.65641011514342,-1.64805888042088,-0.705315888768814
"12862",-3.65693235346198,-1.64799979374703,-0.705041008746709
"12863",-3.65797658769468,-1.64788151835835,-0.704491220204754
"12864",-3.65874867168679,-1.64779395708262,-0.704084584769635
"12865",-3.66048143258928,-1.64759710253824,-0.703171573223114
"12866",-3.66050185733489,-1.64759477929695,-0.703160807776447
"12867",-3.66131552709556,-1.64750217347811,-0.702731875145149
"12868",-3.66152456982367,-1.64747836484079,-0.702621656192161
"12869",-3.66194173454261,-1.64743083171087,-0.702401678852497
"12870",-3.66284844916399,-1.64732742240337,-0.701923439968844
"12871",-3.66363028445982,-1.64723815059722,-0.701510941840257
"12872",-3.66553732201155,-1.64701999331132,-0.700504295996426
"12873",-3.66590223356232,-1.64697818305247,-0.700311595421939
"12874",-3.66652715173013,-1.64690653299647,-0.699981533041156
"12875",-3.66676292311406,-1.6468794844706,-0.699856986600551
"12876",-3.66808862004094,-1.64672723119845,-0.699156489065187
"12877",-3.66819271381247,-1.64671526442548,-0.699101471813459
"12878",-3.66857771518256,-1.64667098911729,-0.698897967017462
"12879",-3.67027423969898,-1.64647560701504,-0.698000878860786
"12880",-3.67055466437304,-1.64644326745128,-0.697852543205863
"12881",-3.67058630995218,-1.64643961718462,-0.697835802771136
"12882",-3.67089835146222,-1.6464036151541,-0.697670723374371
"12883",-3.67557553047233,-1.64586212138291,-0.695194137326173
"12884",-3.67612223427974,-1.6457985996109,-0.694904384192715
"12885",-3.67670703851041,-1.64573059807701,-0.694594375038615
"12886",-3.67679021981111,-1.64572092124538,-0.694550274729142
"12887",-3.6783575510417,-1.64553838024324,-0.69371907586186
"12888",-3.68252741025269,-1.64505081914957,-0.69150541704531
"12889",-3.68284828219564,-1.64501318579619,-0.691334938819201
"12890",-3.68294199837463,-1.6450021912137,-0.691285144037448
"12891",-3.68418545966991,-1.64485617771699,-0.690624290855734
"12892",-3.68511775754382,-1.64474653996177,-0.690128617420399
"12893",-3.68522133043518,-1.64473435123731,-0.690073540822677
"12894",-3.68687806834521,-1.64453914804595,-0.689192267185136
"12895",-3.68701220518177,-1.64452332425019,-0.689120892651973
"12896",-3.68820730110143,-1.64438221413371,-0.688484829062931
"12897",-3.68843052859141,-1.64435583127354,-0.68836599120195
"12898",-3.69031984883745,-1.64413221512716,-0.687359811547292
"12899",-3.69153332938502,-1.64398828727646,-0.686713202635517
